customerid,bank_account_type,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,loan_approval_min,early_payments,late_payments,payment_status_score,repayment_behaviour_score
8a858efd5b39cf3d015b3a347f8a469f,Savings,Permanent,50,301966627,2,2017-07-06 15:20:04,2017-07-06 14:19:58,10000.0,11500.0,15,Bad,60.1,1,0,5.0,500.0
8a858fcf558237b40155865605853ffb,Other,Permanent,55,301963634,3,2017-07-04 17:54:58,2017-07-04 16:54:49,10000.0,13000.0,30,Bad,60.15,1,1,-0.5,-25.0
8a858f595ccb6f86015ccf6d152f4e87,Savings,Permanent,42,301990703,2,2017-07-22 12:41:29,2017-07-22 11:41:22,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858fa3552ae1120155486928255fc1,Savings,Permanent,42,301974559,6,2017-07-12 13:05:31,2017-07-12 12:05:22,10000.0,13000.0,30,Good,60.15,2,3,-5.0,-100.0
8a858e0256b781d80156c6df35664c92,Other,Self-Employed,42,301971909,14,2017-07-10 17:48:55,2017-07-10 16:48:48,40000.0,44000.0,30,Good,60.12,11,2,44.0,338.0
8a858e705668e16701568ce4c9c06918,Other,Self-Employed,34,301959826,8,2017-07-02 11:41:20,2017-07-02 10:41:14,40000.0,48000.0,60,Good,60.1,7,0,34.5,493.0
8a858eae5a42129d015a421fa6270603,Savings,Permanent,40,301974774,7,2017-07-12 15:20:19,2017-07-12 14:20:12,20000.0,22250.0,15,Good,60.12,5,1,19.0,317.0
8a858e935b496584015b496a6fde01f6,Savings,Permanent,39,301963111,4,2017-07-04 12:46:46,2017-07-04 11:46:41,20000.0,24500.0,30,Good,60.08,3,0,15.0,500.0
8a858fc15b68ba6a015b71108e115250,Savings,Permanent,43,301974702,5,2017-07-12 14:31:51,2017-07-12 13:31:45,20000.0,22250.0,15,Good,60.1,4,0,20.0,500.0
8a858e705668e167015685e1e07c19d4,Other,Self-Employed,39,301990120,10,2017-07-21 22:38:53,2017-07-21 21:38:45,40000.0,48000.0,60,Good,60.13,9,0,44.5,494.00000000000006
8a858ed35cd57328015cd579d99904b0,Savings,Permanent,42,301969610,2,2017-07-08 19:12:44,2017-07-08 18:12:38,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ed158f3044d015906884426348c,Savings,Permanent,42,301967303,2,2017-07-07 01:23:42,2017-07-07 00:23:31,10000.0,11500.0,15,Good,60.18,1,0,4.5,450.0
8a858ee65ba51327015ba51f11220393,Savings,Permanent,40,301978759,4,2017-07-15 08:01:36,2017-07-15 07:01:02,15000.0,16687.5,15,Good,60.57,3,0,15.0,500.0
8a858fb85b81c658015b81c8079a01b6,Savings,unknown,47,301967556,4,2017-07-07 08:58:34,2017-07-07 07:58:29,20000.0,22250.0,15,Bad,60.08,3,0,13.5,450.0
8a858eda5c8863ff015c8d8a12d74ddd,Savings,Permanent,45,301972492,2,2017-07-11 07:23:28,2017-07-11 06:23:23,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a8588235384a58d01538abf515f2c2b,Current,Permanent,44,301974039,11,2017-07-12 06:46:19,2017-07-12 05:46:12,30000.0,34500.0,30,Good,60.12,7,3,20.0,200.0
8a85892854a059ed0154a763515d5c43,Other,Permanent,37,301970257,15,2017-07-09 14:16:41,2017-07-09 13:16:37,50000.0,52500.0,30,Good,60.07,13,1,58.5,418.0
8a858ed4584472cf0158498a96c2476c,Savings,Permanent,38,301965815,10,2017-07-06 05:12:24,2017-07-06 04:12:10,40000.0,44000.0,30,Good,60.23,7,2,24.0,267.0
8a858ee755a0c84a0155b9c44fbe72c9,Savings,Permanent,55,301976084,2,2017-07-13 13:38:31,2017-07-13 12:38:25,10000.0,13000.0,30,Bad,60.1,1,0,5.0,500.0
8a858f0656b7820c0156c3a11ccf195f,Savings,Permanent,32,301999026,2,2017-07-27 16:01:23,2017-07-27 15:01:17,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ff8582fcb86015842f0937e432f,Other,Permanent,42,301989334,8,2017-07-21 13:53:57,2017-07-21 12:53:45,30000.0,34500.0,30,Good,60.2,7,0,35.0,500.0
8a8589c1545181f3015466b5659a4299,Other,Permanent,42,301963567,11,2017-07-04 17:16:34,2017-07-04 16:15:28,50000.0,57500.0,90,Good,61.1,9,1,38.5,385.0
8a858f8d56e0c3a70156fc952cf77e8c,Savings,Self-Employed,30,301994985,13,2017-07-25 10:31:19,2017-07-25 09:31:12,10000.0,11500.0,15,Good,60.12,8,4,20.0,167.0
8a858f305c8dd672015c9bc5e91c1812,Savings,Permanent,41,301971114,2,2017-07-10 10:17:51,2017-07-10 09:17:46,10000.0,11500.0,15,Good,60.08,1,0,5.0,500.0
8a858fb65b2020b2015b2024d70705d6,Savings,Permanent,35,302001759,4,2017-07-29 08:01:30,2017-07-29 07:01:24,20000.0,24500.0,30,Bad,60.1,3,0,14.5,483.0
8a858e295b430433015b430c1f9506d6,Current,Permanent,51,302001927,2,2017-07-29 10:05:29,2017-07-29 09:05:22,10000.0,11500.0,15,Good,60.12,0,1,-5.0,-500.0
8a858e735c5a4bed015c5d3b38ae514f,Savings,Permanent,43,301968924,3,2017-07-08 08:27:02,2017-07-08 07:26:57,10000.0,11500.0,15,Good,60.08,2,0,9.5,475.0
8a858feb58c565cf0158cbc90faf2903,Savings,Permanent,36,301960658,5,2017-07-03 08:56:29,2017-07-03 07:56:25,10000.0,13000.0,30,Good,60.07,2,2,-0.5,-12.0
8a858f005a04ae6e015a09ba8f581cce,Savings,unknown,41,301976474,3,2017-07-13 18:02:39,2017-07-13 17:02:33,10000.0,11500.0,15,Bad,60.1,0,2,-10.0,-500.0
8a858f2e5b81c373015b81c373e60000,Savings,Permanent,34,301993801,5,2017-07-24 16:49:07,2017-07-24 15:48:55,20000.0,24500.0,30,Good,60.2,4,0,20.0,500.0
8a858fe5569398920156a3a9a77b5d02,Other,Permanent,34,301977626,22,2017-07-14 13:28:45,2017-07-14 12:27:33,60000.0,68100.0,90,Bad,61.2,21,0,105.0,500.0
8a858e695d1e075c015d1edb95892ad0,Savings,Permanent,48,302002265,2,2017-07-29 14:22:23,2017-07-29 13:22:16,10000.0,13000.0,30,Bad,60.12,1,0,5.0,500.0
8a858e8e59b6ee010159b7177daa162c,Savings,Permanent,33,301988788,7,2017-07-21 08:11:37,2017-07-21 07:11:31,10000.0,11500.0,30,Good,60.1,6,0,29.0,483.0
8a858e3f5b6182ee015b61bb07ac273d,Savings,Permanent,33,301973721,6,2017-07-11 20:46:59,2017-07-11 19:45:50,20000.0,24500.0,30,Good,61.15,5,0,25.0,500.0
8a858e0d587161ab01587183d98f06c9,Savings,Student,33,301971134,11,2017-07-10 10:28:35,2017-07-10 09:28:29,30000.0,34500.0,30,Good,60.1,8,2,27.0,270.0
8a858fca5c35df2c015c39f8efd26149,Savings,Permanent,39,301962756,2,2017-07-04 09:33:00,2017-07-04 08:32:49,10000.0,12500.0,30,Good,60.18,0,1,-5.0,-500.0
8a858f8e5c5f46fc015c636d21887a8e,Savings,Permanent,33,301960971,2,2017-07-03 12:26:22,2017-07-03 11:26:16,10000.0,13000.0,30,Good,60.1,1,0,4.5,450.0
8a858e935ba4b360015ba4e2f2810e78,Savings,Permanent,38,301999038,4,2017-07-27 16:06:11,2017-07-27 15:05:03,20000.0,24500.0,30,Bad,61.13,3,0,15.0,500.0
8a858e5d5c7e25b4015c7fea66825cfe,Savings,unknown,40,301988746,2,2017-07-21 07:37:48,2017-07-21 06:37:42,10000.0,11500.0,15,Good,60.1,1,0,4.5,450.0
8a858fbf5b3a0b46015b3a75f2633e33,Savings,Permanent,44,302002174,5,2017-07-29 13:18:32,2017-07-29 12:17:20,20000.0,24500.0,30,Bad,61.2,4,0,19.0,475.0
8a858f30551130db015512599f923f5a,Other,Permanent,44,301974059,8,2017-07-12 07:06:49,2017-07-12 06:06:42,10000.0,11500.0,15,Good,60.12,4,3,4.5,64.0
8a858eba5c884d2a015c9847893512ca,Savings,Permanent,49,301981961,2,2017-07-17 14:04:25,2017-07-17 13:04:17,10000.0,13000.0,30,Bad,60.13,0,1,-5.0,-500.0
8a858fb65b2020b2015b20ce6d4a5e6a,Savings,Permanent,50,301978815,4,2017-07-15 08:54:28,2017-07-15 07:53:20,20000.0,22250.0,15,Good,61.13,2,1,4.5,150.0
8a858e245c214660015c301d19ab184f,Savings,Permanent,36,302000317,3,2017-07-28 11:11:37,2017-07-28 10:11:31,10000.0,13000.0,30,Bad,60.1,1,1,0.0,0.0
8a858ff259d1429e0159d2d0194c4b8e,Savings,unknown,41,301967780,5,2017-07-07 11:14:14,2017-07-07 10:14:02,10000.0,11500.0,15,Bad,60.2,3,1,9.5,238.0
8a858e7b55deef140155e39b490940c9,Other,Self-Employed,37,301982572,9,2017-07-17 19:38:36,2017-07-17 18:38:30,30000.0,34500.0,30,Good,60.1,4,4,-1.0,-12.0
8a858f6c570f2d6601571e8ee2d02bde,Savings,Permanent,36,301975520,13,2017-07-13 07:25:51,2017-07-13 06:25:43,30000.0,33999.9,30,Good,60.13,11,1,49.0,408.0
8a858f7a58c218eb0158c43474d013a5,Savings,Permanent,46,301965975,7,2017-07-06 08:26:02,2017-07-06 07:25:49,10000.0,13000.0,30,Good,60.22,3,3,-0.5,-8.0
8a85886f543912e30154391ea6a3015f,Savings,Permanent,51,301995204,7,2017-07-25 12:36:18,2017-07-25 11:36:12,30000.0,34500.0,30,Good,60.1,5,1,19.0,317.0
8a858e535bab293b015bae68dbc4622d,Savings,Permanent,36,301983715,4,2017-07-18 12:27:56,2017-07-18 11:27:48,10000.0,11125.0,15,Good,60.13,3,0,15.0,500.0
8a858ed65ac86155015ac97905df519a,Savings,Student,33,302001355,6,2017-07-28 21:20:24,2017-07-28 20:20:16,10000.0,11500.0,15,Good,60.13,3,2,4.5,90.0
8a858fe957a094e00157af1391dc68d9,Other,Permanent,41,301996078,12,2017-07-25 22:46:48,2017-07-25 21:46:41,30000.0,34500.0,30,Good,60.12,8,3,25.0,227.0
8a8588fd53f1099e0153f9f8e4062cf3,Savings,Permanent,35,301971494,2,2017-07-10 13:50:12,2017-07-10 12:50:03,10000.0,13000.0,30,Good,60.15,0,1,-5.0,-500.0
8a858e0256b781d80156c166816621f9,Other,Permanent,48,301965400,11,2017-07-05 19:13:30,2017-07-05 18:13:23,30000.0,34500.0,30,Bad,60.12,8,2,30.0,300.0
8a858e0256b781d80156bd70d9d21225,Other,Permanent,48,301962347,11,2017-07-03 23:24:31,2017-07-03 22:24:25,30000.0,34500.0,30,Good,60.1,7,3,18.5,185.0
8a858f4d5b809e68015b813974bc5538,Savings,Permanent,39,301983708,5,2017-07-18 12:23:56,2017-07-18 11:23:49,10000.0,11500.0,15,Good,60.12,3,1,9.5,238.0
8a858e69566ae5b80156926cd9070009,Other,Permanent,37,301971124,10,2017-07-10 10:22:33,2017-07-10 09:22:27,30000.0,36000.0,60,Good,60.1,9,0,44.0,488.99999999999994
8a858f2c59b21e6e0159b36de4c1628e,Savings,Permanent,40,301961235,4,2017-07-03 15:27:08,2017-07-03 14:27:01,20000.0,24500.0,30,Good,60.12,3,0,14.0,467.0
8a858ece5cd05041015cd485113f01a2,Savings,Permanent,47,301976260,2,2017-07-13 15:32:33,2017-07-13 14:32:26,10000.0,11500.0,15,Bad,60.12,1,0,5.0,500.0
8a858ede5ca210f0015ca365343066f5,Savings,Permanent,40,301970525,2,2017-07-09 18:55:47,2017-07-09 17:55:41,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858fe756939bbb0156a9dd11cf4a7c,Savings,Self-Employed,37,301960707,6,2017-07-03 09:35:16,2017-07-03 08:34:11,30000.0,34500.0,30,Bad,61.08,4,1,13.5,270.0
8a858e0256b781d80156be0f99322ae6,Other,Self-Employed,38,301977502,7,2017-07-14 12:24:00,2017-07-14 11:23:54,30000.0,34500.0,30,Good,60.1,5,1,20.0,333.0
8a858fc75b90e6b5015b9b821b06328c,Current,Permanent,47,301990223,3,2017-07-22 01:27:28,2017-07-22 00:27:20,10000.0,13000.0,30,Good,60.13,1,1,0.0,0.0
8a858e6c5c88d145015c967ac98c63fa,Savings,Permanent,45,301969186,2,2017-07-08 12:34:43,2017-07-08 11:34:37,10000.0,11500.0,15,Bad,60.1,0,1,-5.0,-500.0
8a858ee0560bc07701560d3774b0663c,Other,Permanent,41,301968184,9,2017-07-07 15:51:57,2017-07-07 14:51:51,10000.0,11500.0,15,Bad,60.1,2,6,-20.0,-250.0
8a858f315ccb979d015ccf4c25dd439c,Savings,Permanent,42,301988126,2,2017-07-20 18:43:39,2017-07-20 17:43:32,10000.0,13000.0,30,Bad,60.12,0,1,-5.0,-500.0
8a858ffd5c8d343d015c92886a4b7724,Savings,unknown,46,301971528,2,2017-07-10 14:11:37,2017-07-10 13:11:31,10000.0,13000.0,30,Bad,60.1,1,0,4.5,450.0
8a858f9f5679951a01567a5b90644817,Savings,Permanent,41,301969153,3,2017-07-08 12:06:02,2017-07-08 11:05:55,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858fa65c7d5535015c7d5ba8a106d6,Savings,Permanent,53,301989706,3,2017-07-21 17:17:22,2017-07-21 16:17:14,10000.0,13000.0,30,Good,60.13,2,0,10.0,500.0
8a858e0256b781d80156c09f1e585c2f,Other,Permanent,37,302001702,10,2017-07-29 07:25:31,2017-07-29 06:25:23,30000.0,39000.0,60,Good,60.13,7,2,25.0,278.0
8a858e675cc6685e015cc6eb279c3e84,Savings,Permanent,33,301995014,2,2017-07-25 10:48:42,2017-07-25 09:48:36,10000.0,11500.0,15,Good,60.1,1,0,4.5,450.0
8a858edd5aa92207015aa9221ce30007,Savings,Permanent,41,301969926,4,2017-07-09 07:44:49,2017-07-09 06:44:37,10000.0,13000.0,30,Bad,60.2,2,1,4.5,150.0
8a858f295c8d307f015c9897ad450f86,Savings,Student,31,301966089,2,2017-07-06 09:43:00,2017-07-06 08:42:55,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a858e135c7e2eec015c813211a96674,Savings,Permanent,40,301996788,2,2017-07-26 11:45:48,2017-07-26 10:45:42,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858e135cb22031015cbc509ff86d8f,Savings,Permanent,47,302002231,2,2017-07-29 13:54:40,2017-07-29 12:54:20,10000.0,13000.0,30,Good,60.33,1,0,5.0,500.0
8a858faa56dffac60156f70874ef1dfd,Other,Self-Employed,38,301988480,2,2017-07-20 22:48:46,2017-07-20 21:48:33,10000.0,11500.0,15,Good,60.22,0,1,-5.0,-500.0
8a858ed1594a282f01594a4d14f50a58,Savings,Permanent,46,301997241,2,2017-07-26 15:45:26,2017-07-26 14:45:18,10000.0,13000.0,30,Bad,60.13,1,0,5.0,500.0
8a858f1e5cc4bc81015cc52a8b01416f,Savings,Permanent,49,302001044,2,2017-07-28 17:36:33,2017-07-28 16:36:26,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858f475be98d5f015bebddca3c5216,Savings,Permanent,35,301976215,2,2017-07-13 15:04:21,2017-07-13 14:04:13,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858f9f5bd99987015be6ee3a4317c5,Savings,Permanent,36,301988559,2,2017-07-21 00:30:38,2017-07-20 23:30:29,10000.0,13000.0,30,Good,60.15,1,0,5.0,500.0
8a858edb5bd936e4015be394167c4698,Savings,Permanent,39,301960645,4,2017-07-03 08:45:47,2017-07-03 07:45:39,20000.0,24500.0,30,Good,60.13,3,0,15.0,500.0
8a858e0f5c45466f015c546652e81026,Savings,unknown,38,301968737,3,2017-07-08 00:41:25,2017-07-07 23:41:19,10000.0,11500.0,15,Bad,60.1,2,0,9.0,450.0
8a858e885c63d379015c6c93c57d5273,Savings,Permanent,43,301965924,2,2017-07-06 07:47:16,2017-07-06 06:47:10,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858fbd5cd6054a015cd8f744c0531d,Savings,unknown,35,301998924,2,2017-07-27 15:20:15,2017-07-27 14:20:08,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858e675c3fe0a1015c417e73085191,Savings,Permanent,39,301962068,3,2017-07-03 20:15:00,2017-07-03 19:14:55,20000.0,22250.0,15,Bad,60.08,2,0,9.5,475.0
8a858f885aeb097f015aeb7643ca53f3,Savings,Permanent,39,301972943,3,2017-07-11 12:37:28,2017-07-11 11:37:21,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858eb65c3b3074015c44572e8e1e23,Savings,unknown,52,301995854,3,2017-07-25 19:56:59,2017-07-25 18:56:52,10000.0,13000.0,30,Bad,60.12,1,1,0.0,0.0
8a858f375b493337015b4943d3aa1027,Savings,Unemployed,40,301975700,6,2017-07-13 09:37:55,2017-07-13 08:36:42,20000.0,22250.0,15,Good,61.22,5,0,24.0,480.0
8a858f305cb1ec4e015cb5127be3452a,Savings,Permanent,32,301974982,2,2017-07-12 17:48:04,2017-07-12 16:47:58,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f68588604400158968766d72335,Savings,Permanent,40,301965941,8,2017-07-06 08:02:10,2017-07-06 07:02:03,20000.0,24500.0,30,Bad,60.12,5,2,15.0,214.0
8a858fab5cd5e1a7015cd8dccafc5f05,Savings,Permanent,39,301971830,2,2017-07-10 17:08:50,2017-07-10 16:08:44,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f455c59c478015c5a0915f22764,Savings,Permanent,50,301967694,2,2017-07-07 10:13:17,2017-07-07 09:13:11,10000.0,13000.0,30,Good,60.1,0,1,-5.0,-500.0
8a858f7c59ab662b0159abe159a14a59,Savings,Permanent,35,301984474,2,2017-07-18 19:12:31,2017-07-18 18:12:25,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ea75b1fd476015b205480bd6adc,Savings,Permanent,43,301970216,4,2017-07-09 13:39:06,2017-07-09 12:38:49,10000.0,13000.0,30,Good,60.28,2,1,5.0,167.0
8a858e4b5a94ae68015a99e158082f22,Savings,Permanent,50,302000378,8,2017-07-28 11:47:49,2017-07-28 10:47:43,20000.0,24500.0,30,Bad,60.1,6,1,24.5,350.0
8a858ec75bfd77c4015c03059d72473f,Savings,Permanent,40,302001773,3,2017-07-29 08:13:20,2017-07-29 07:13:13,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858f265c1c393e015c20a051d858b0,Savings,unknown,39,301961192,4,2017-07-03 14:54:04,2017-07-03 13:53:59,20000.0,24500.0,30,Good,60.08,3,0,14.0,467.0
8a858ec35a428dcc015a460e4bbe2929,Savings,Student,32,301973742,4,2017-07-11 21:01:40,2017-07-11 20:01:34,10000.0,11500.0,15,Bad,60.1,1,2,-5.0,-167.0
8a858f5d5929e0fd015930a90a110ef4,Savings,Permanent,51,301969422,4,2017-07-08 16:10:20,2017-07-08 15:10:14,20000.0,24500.0,30,Good,60.1,3,0,15.0,500.0
8a85898a53bc15600153cac0a9e906a3,Other,Permanent,38,301996649,19,2017-07-26 10:33:32,2017-07-26 09:33:23,40000.0,48000.0,60,Good,60.15,10,8,9.5,53.0
8a858f6e5a951fc2015a9e1a76993ed7,Savings,Permanent,34,301969774,5,2017-07-08 22:59:46,2017-07-08 21:59:33,10000.0,13000.0,30,Good,60.22,3,1,10.0,250.0
8a858fe5569398920156b6f3848b4b76,Savings,Permanent,31,302001209,2,2017-07-28 19:34:12,2017-07-28 18:34:02,10000.0,11500.0,15,Good,60.17,1,0,5.0,500.0
8a858efb54ccb4820154cd9a41672ee0,Other,Permanent,36,301991570,8,2017-07-23 08:15:21,2017-07-23 07:15:13,10000.0,11500.0,15,Good,60.13,5,2,13.5,193.0
8a858e985ccb51e8015ccbeabb873fae,Savings,Permanent,32,301968693,2,2017-07-07 23:26:16,2017-07-07 22:26:11,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a858eb554d4ccaf0154df9262ec4376,Other,Permanent,39,301991531,14,2017-07-23 07:36:14,2017-07-23 06:36:08,40000.0,44000.0,30,Good,60.1,12,1,54.5,419.00000000000006
8a858fc95ce99dd6015cee5236477069,Savings,unknown,45,301973206,2,2017-07-11 15:08:13,2017-07-11 14:08:06,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a8588f853b1b2d40153b2bb48d41263,Savings,Self-Employed,39,301975433,9,2017-07-13 04:40:10,2017-07-13 03:38:58,30000.0,34500.0,30,Bad,61.2,5,3,10.0,125.0
8a858ee45b39aa80015b3d2c44840c87,Savings,Permanent,34,301965453,4,2017-07-05 19:41:23,2017-07-05 18:41:10,10000.0,13000.0,30,Bad,60.22,1,2,-5.0,-167.0
8a858f845d13beed015d167bbf1802b2,Savings,unknown,39,301998132,2,2017-07-27 05:51:05,2017-07-27 04:50:58,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858e955cf51403015cf8234be27d07,Savings,Student,33,301987538,2,2017-07-20 13:17:15,2017-07-20 12:17:08,10000.0,13000.0,30,Bad,60.12,1,0,5.0,500.0
8a858fd85507735701550d82f1b723ff,Other,Self-Employed,45,301979453,19,2017-07-15 17:29:12,2017-07-15 16:29:04,20000.0,20500.0,15,Good,60.13,17,1,79.5,442.0
8a858fd05bfd7d3c015bfdcdd8e223da,Savings,Permanent,43,301967566,2,2017-07-07 09:02:33,2017-07-07 08:02:27,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a2ad9ce4c453e06014c4b3175e52407,Current,Permanent,51,301979367,3,2017-07-15 16:19:38,2017-07-15 15:19:31,20000.0,24500.0,30,Good,60.12,1,0,5.0,250.0
8a85893d53f104eb0154055224bd3220,Other,Permanent,34,301967121,11,2017-07-06 20:59:05,2017-07-06 19:58:48,50000.0,57500.0,90,Good,60.28,10,0,48.0,480.0
8a858f7d5cf9aef9015d0bcf7158560d,Savings,Permanent,50,301997645,2,2017-07-26 19:46:01,2017-07-26 18:45:54,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858f045bab240c015baf9f84ab6e67,Savings,Permanent,47,302001003,4,2017-07-28 17:14:23,2017-07-28 16:13:06,20000.0,24500.0,30,Good,61.28,3,0,15.0,500.0
8a858ec65cf4605b015cf4ed88665334,Savings,Permanent,39,301997075,2,2017-07-26 14:16:55,2017-07-26 13:16:49,10000.0,11500.0,15,Good,60.1,1,0,5.0,500.0
8a858e235be813f6015be9ec4cdf2666,Savings,Student,32,301986954,2,2017-07-20 08:10:08,2017-07-20 07:10:00,10000.0,11500.0,15,Good,60.13,1,0,4.5,450.0
8a858f995d32ae84015d3539f6585536,Savings,Permanent,45,301999268,2,2017-07-27 18:07:23,2017-07-27 17:07:15,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858eb75c21a2b9015c3411a0cc281b,Savings,Permanent,52,301965205,2,2017-07-05 17:04:30,2017-07-05 16:04:23,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858e905d41e83b015d487d09274ec7,Savings,unknown,36,301997742,2,2017-07-26 20:45:16,2017-07-26 19:45:09,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858f1a5bd828f9015bd85e04b824f8,Savings,Permanent,46,301974943,3,2017-07-12 17:20:18,2017-07-12 16:20:12,10000.0,13000.0,30,Bad,60.1,2,0,10.0,500.0
8a858f365668e43901566e36f0ed06d3,Other,Self-Employed,30,302000081,6,2017-07-28 09:00:53,2017-07-28 07:59:41,10000.0,11500.0,15,Good,61.2,3,2,4.5,90.0
8a858ed25ba09f98015ba9a3696f65db,Savings,Unemployed,35,301996875,3,2017-07-26 12:33:52,2017-07-26 11:33:46,10000.0,13000.0,30,Bad,60.1,2,0,10.0,500.0
8a858f005c59e532015c5a89b8405010,Savings,Permanent,43,301963405,2,2017-07-04 15:41:12,2017-07-04 14:41:05,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a8589595384a85301539875d3d51e79,Savings,Student,31,301993367,9,2017-07-24 13:08:30,2017-07-24 12:08:23,30000.0,36000.0,60,Good,60.12,8,0,39.0,488.0
8a858e94580afa79015829ebf4d974d1,Other,Permanent,40,301972590,12,2017-07-11 08:48:00,2017-07-11 07:47:54,30000.0,34500.0,30,Good,60.1,10,1,45.0,409.0
8a858e655cd0642d015cd4649feb50cb,Savings,Permanent,33,301988836,2,2017-07-21 08:41:32,2017-07-21 07:41:25,10000.0,13000.0,30,Bad,60.12,0,1,-5.0,-500.0
8a858f285c44747f015c4504a17c58cd,Savings,Permanent,38,301960354,2,2017-07-02 21:39:37,2017-07-02 20:39:31,10000.0,13000.0,30,Bad,60.1,1,0,5.0,500.0
8a858eef5554890501555868a7475f44,Savings,Permanent,51,301977148,8,2017-07-14 09:22:18,2017-07-14 08:22:11,15000.0,16687.5,15,Good,60.12,3,4,-6.0,-86.0
8a858eb85c5f0e01015c6347b13d5981,Savings,Permanent,50,301983318,2,2017-07-18 09:24:01,2017-07-18 08:23:53,10000.0,13000.0,30,Good,60.13,0,1,-5.0,-500.0
8a858f615623747d01562c548649609d,Other,Permanent,33,301969931,2,2017-07-09 07:55:40,2017-07-09 06:55:33,10000.0,13000.0,30,Bad,60.12,1,0,5.0,500.0
8a8588dd54be35520154c05cbe9759e5,Other,Student,33,301987057,16,2017-07-20 12:02:26,2017-07-20 08:01:39,20000.0,20500.0,15,Good,240.78,14,1,65.0,433.0
8a858e205c21d53a015c24b30b8c2f39,Savings,Permanent,39,301959954,3,2017-07-02 14:05:05,2017-07-02 13:04:59,20000.0,24500.0,30,Good,60.1,2,0,10.0,500.0
8a858f685a384e25015a39302e0d48a9,Savings,Permanent,35,301974796,4,2017-07-12 15:35:12,2017-07-12 14:35:06,10000.0,11500.0,15,Bad,60.1,0,3,-15.0,-500.0
8a85893d53f104eb015409e83f5b166a,Other,Permanent,49,301969095,5,2017-07-08 11:08:57,2017-07-08 10:08:46,20000.0,24500.0,30,Good,60.18,3,1,10.0,250.0
8a858f975c4582c4015c460343bc3883,Savings,Permanent,35,301995897,3,2017-07-25 20:21:50,2017-07-25 19:21:44,10000.0,13000.0,30,Good,60.1,1,1,-0.5,-25.0
8a858e6d58b0cc520158b12136e119c8,Savings,Permanent,35,302002678,2,2017-07-29 19:55:10,2017-07-29 18:55:02,10000.0,11500.0,15,Bad,60.13,0,1,-5.0,-500.0
8a858f5f5b39bb0c015b3a38ded96c67,Savings,Permanent,35,301973125,2,2017-07-11 14:29:39,2017-07-11 13:29:31,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858f625d611181015d648a6bed41c8,Savings,Permanent,37,302003267,2,2017-07-30 10:49:00,2017-07-30 09:48:53,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858e435bedeb4f015bee72a6153764,Savings,Permanent,31,301976850,2,2017-07-14 00:58:36,2017-07-13 23:58:29,10000.0,13000.0,30,Bad,60.12,0,1,-5.0,-500.0
8a858ee25b34d796015b38a410286d92,Savings,Permanent,41,301975861,4,2017-07-13 11:13:24,2017-07-13 10:12:07,20000.0,24500.0,30,Good,61.28,3,0,15.0,500.0
8a858ee55cb156e6015cb4b3c2271dc0,Savings,Permanent,41,301987459,2,2017-07-20 12:37:12,2017-07-20 11:37:03,10000.0,11500.0,15,Good,60.15,1,0,5.0,500.0
8a858f8d56e0c3a70156e40f165d6f7b,Other,Permanent,41,302000222,9,2017-07-28 10:21:47,2017-07-28 09:20:37,40000.0,48000.0,60,Bad,61.17,6,2,19.0,238.0
8a858fd458639fcc015864dcf2b55285,Savings,Permanent,34,302003571,14,2017-07-30 15:13:30,2017-07-30 14:13:23,40000.0,44000.0,30,Good,60.12,10,3,33.0,254.0
